"UserId","TransactionId","TransactionTime","ItemCode","ItemDescription","NumberOfItemsPurchased","CostPerItem","Country"
"300111","6393530","Tue Feb 19 06:24:00 IST 2019","490707","SET 12 COLOUR PENCILS SPACEBOY ","72","0.9","United Kingdom"
"-1","6242577","Sun Dec 02 10:46:00 IST 2018","466599","LOVEBIRD HANGING DECORATION WHITE ","12","2.25","United Kingdom"
"289758","5941386","Mon Mar 19 06:45:00 IST 2018","443310","LARGE CAKE TOWEL PINK SPOTS","144","2.7","United Kingdom"
"305865","5924930","Sat Feb 24 09:25:00 IST 2018","477939","SET OF 3 NOTEBOOKS IN PARCEL","36","2.28","United Kingdom"
"296016","6298072","Sat Jan 05 13:07:00 IST 2019","469980","TOY TIDY SPACEBOY  ","3","5.7","United Kingdom"
"274869","6216287","Tue Nov 13 07:33:00 IST 2018","471807","GUMBALL COAT RACK","18","3.52","United Kingdom"
"260715","6199754","Tue Oct 30 04:51:00 IST 2018","476658","PINK REGENCY TEACUP AND SAUCER","144","3.52","Australia"
"-1","6333129","Wed Jan 23 05:05:00 IST 2019","468741","BIRD DECORATION RED RETROSPOT","3","2.25","United Kingdom"
"-1","5924226","Sat Feb 24 07:21:00 IST 2018","444927","WHITE BELL HONEYCOMB PAPER GARLAND ","12","4.64","United Kingdom"
"313131","6291307","Tue Jan 01 05:28:00 IST 2019","446418","VICTORIAN SEWING BOX LARGE","24","15.12","EIRE"
"-1","6139298","Sat Sep 08 05:11:00 IST 2018","1782459","ASSORTED COLOUR BIRD ORNAMENT","24","4.31","United Kingdom"
"299103","6127440","Tue Aug 28 10:22:00 IST 2018","1011927","DOORMAT NEW ENGLAND","6","10.98","United Kingdom"
"322518","5964948","Tue Apr 10 04:30:00 IST 2018","455763","BAG 125g SWIRLY MARBLES","36","0.58","United Kingdom"
"343812","6321513","Fri Jan 18 08:50:00 IST 2019","440433","12 PENCIL SMALL TUBE WOODLAND","9","0.9","United Kingdom"
"273084","6247494","Wed Dec 05 04:30:00 IST 2018","487242","JUMBO BAG VINTAGE LEAF","30","2.88","United Kingdom"
"336273","6156722","Sun Sep 23 05:10:00 IST 2018","478758","ANTIQUE GLASS DRESSING TABLE POT","216","3.52","United Kingdom"
"305025","6114185","Sun Aug 19 08:34:00 IST 2018","472710","GINGHAM BABUSHKA DOORSTOP","3","5.18","United Kingdom"
"378105","6389328","Sun Feb 17 07:51:00 IST 2019","460194","BLUE HARMONICA IN BOX ","3","1.73","United Kingdom"
"338541","6281429","Tue Dec 25 08:59:00 IST 2018","459900","KEY FOB , SHED","6","0.9","United Kingdom"
"375543","6390989","Sun Feb 17 13:49:00 IST 2019","480837","OVEN MITT APPLES DESIGN","6","2.01","United Kingdom"
"306726","6004218","Sat May 19 09:33:00 IST 2018","1894494","LETTER ""P"" BLING KEY RING","3","1.73","United Kingdom"
"340305","6314902","Mon Jan 14 12:37:00 IST 2019","468846","ROUND SNACK BOXES SET OF4 WOODLAND ","6","4.08","United Kingdom"
"-1","6350938","Wed Jan 30 11:59:00 IST 2019","474516","CHRISTMAS STAR WISH LIST CHALKBOARD","6","3.4","United Kingdom"
"277935","6081504","Mon Jul 23 13:13:00 IST 2018","1785420","ROUND PINK HEART MIRROR","18","2.9","United Kingdom"
"-1","6342787","Sun Jan 27 12:57:00 IST 2019","487473","STAR WREATH DECORATION WITH BELL","9","3.4","United Kingdom"
"325500","6335791","Fri Jan 25 09:41:00 IST 2019","468489","TEA COSY RED  STRIPE","18","3.52","United Kingdom"
"260715","6266150","Mon Dec 17 08:44:00 IST 2018","493647","MINI PLAYING CARDS BUFFALO BILL ","750","0.5","Australia"
"380289","6093043","Tue Jul 31 15:47:00 IST 2018","485352","PARISIENNE CURIO CABINET","6","10.35","United Kingdom"
"300258","6015889","Tue May 29 14:27:00 IST 2018","470085","JUMBO BAG SPACEBOY DESIGN","90","2.28","United Kingdom"
"272769","6263598","Sun Dec 16 06:30:00 IST 2018","494235","WALL ART BICYCLE SAFTEY ","54","7.39","United Kingdom"
"317331","6263411","Sun Dec 16 04:56:00 IST 2018","474453","CHRISTMAS GINGHAM STAR","36","1.18","United Kingdom"
"337470","6324131","Sat Jan 19 12:36:00 IST 2019","470778","10 COLOUR SPACEBOY PEN","72","1.18","United Kingdom"
"355845","6007320","Mon May 21 10:23:00 IST 2018","483126","TRAVEL CARD WALLET FLOWER MEADOW","72","0.58","United Kingdom"
"341040","6248715","Wed Dec 05 09:44:00 IST 2018","481782","CHRISTMAS LIGHTS 10 SANTAS ","72","10.56","United Kingdom"
"-1","6355448","Sat Feb 02 11:18:00 IST 2019","490665","SET 12 COLOUR PENCILS LOVE LONDON","6","1.73","United Kingdom"
"310716","6156392","Sat Sep 22 10:04:00 IST 2018","1788843","CHARLIE & LOLA WASTEPAPER BIN BLUE","18","1.73","United Kingdom"
"369789","6306839","Fri Jan 11 08:28:00 IST 2019","491190","DOLLY GIRL MINI BACKPACK","3","5.73","United Kingdom"
"-1","6132445","Sat Sep 01 11:19:00 IST 2018","460551","JUMBO STORAGE BAG SUKI","9","5.7","United Kingdom"
"355383","6216661","Tue Nov 13 10:29:00 IST 2018","486234","SET OF 4 JAM JAR MAGNETS","6","2.88","United Kingdom"
"327915","6210985","Wed Nov 07 08:41:00 IST 2018","435204","RED RETROSPOT CHARLOTTE BAG","30","1.18","United Kingdom"
"371826","6204682","Sat Nov 03 10:41:00 IST 2018","472185","SET OF 2 WOODEN MARKET CRATES","18","17.6","United Kingdom"
"-1","6032103","Mon Jun 11 12:34:00 IST 2018","480333","NUMBER TILE COTTAGE GARDEN 5","3","5.7","United Kingdom"
"276528","5963232","Sun Apr 08 09:55:00 IST 2018","449085","IVORY HANGING DECORATION  HEART","72","1.18","United Kingdom"
"307629","6081273","Mon Jul 23 10:37:00 IST 2018","484638","ICE CREAM PEN LIP GLOSS ","72","1.73","United Kingdom"
"-1","6030233","Sun Jun 10 12:41:00 IST 2018","435204","RED RETROSPOT CHARLOTTE BAG","474","2.7","United Kingdom"
"351855","6199105","Mon Oct 29 09:21:00 IST 2018","466137","POPCORN HOLDER","27","1.18","United Kingdom"
"346563","6208763","Tue Nov 06 07:46:00 IST 2018","464898","BAKING SET 9 PIECE RETROSPOT ","9","6.84","United Kingdom"
"377265","5949449","Mon Mar 26 06:58:00 IST 2018","465150","3 STRIPEY MICE FELTCRAFT","18","2.7","United Kingdom"
"337806","6277128","Sun Dec 23 09:09:00 IST 2018","435225","LUNCH BAG RED RETROSPOT","60","2.28","United Kingdom"
"302862","6259506","Wed Dec 12 06:48:00 IST 2018","476574","WICKER STAR ","54","2.9","United Kingdom"
"307083","6323713","Sat Jan 19 09:56:00 IST 2019","476553","GROW A FLYTRAP OR SUNFLOWER IN TIN","144","1.73","United Kingdom"
"319578","6123931","Sun Aug 26 07:23:00 IST 2018","489258","SPOTTY BUNTING","30","6.84","United Kingdom"
"-1","5955631","Sat Mar 31 13:44:00 IST 2018","445620","SET/4 BADGES DOGS","9","1.15","United Kingdom"
"278523","6002590","Fri May 18 08:46:00 IST 2018","452004","DOORMAT SPOTTY HOME SWEET HOME","3","10.98","United Kingdom"
"296667","6027021","Sat Jun 09 08:25:00 IST 2018","469665","DOORMAT RESPECTABLE HOUSE","6","10.98","United Kingdom"
"347550","6205485","Sun Nov 04 07:12:00 IST 2018","471051","WATERING CAN BLUE ELEPHANT","6","2.7","United Kingdom"
"347781","6275577","Sun Dec 23 05:53:00 IST 2018","488544","SET OF 3 WOODEN SLEIGH DECORATIONS","36","1.73","United Kingdom"
"316638","6176203","Mon Oct 08 09:17:00 IST 2018","487242","JUMBO BAG VINTAGE LEAF","30","2.88","United Kingdom"
"376551","6029628","Sun Jun 10 08:31:00 IST 2018","448980","WOODEN HAPPY BIRTHDAY GARLAND","3","4.08","United Kingdom"
"-1","6030134","Sun Jun 10 11:30:00 IST 2018","476175","FRENCH KITCHEN SIGN BLUE METAL","3","3.4","United Kingdom"
"327915","6210985","Wed Nov 07 08:41:00 IST 2018","486822","TOILET SIGN OCCUPIED OR VACANT","72","1.15","United Kingdom"
"345240","6382068","Wed Feb 13 08:02:00 IST 2019","493353","VINTAGE DOILY TRAVEL SEWING KIT","24","2.7","United Kingdom"
"-1","6386732","Sat Feb 16 07:58:00 IST 2019","482160","JAM MAKING SET WITH JARS","18","11.45","United Kingdom"
"374031","6002700","Fri May 18 10:57:00 IST 2018","460026","PHARMACIE FIRST AID TIN","3","9.32","United Kingdom"
"270312","5918946","Tue Feb 20 10:44:00 IST 2018","456834","HOME BUILDING BLOCK WORD","6","8.22","United Kingdom"
"354417","6307554","Fri Jan 11 12:15:00 IST 2019","489300","GARDENERS KNEELING PAD CUP OF TEA ","6","2.28","United Kingdom"
"295848","6361355","Mon Feb 04 11:44:00 IST 2019","494025","WALL ART BUFFALO BILL ","36","4.55","United Kingdom"
"-1","5953409","Wed Mar 28 10:06:00 IST 2018","459438","PACK OF 6 SANDCASTLE FLAGS ASSORTED","3","2.25","United Kingdom"
"296016","6309336","Sat Jan 12 10:09:00 IST 2019","473865","FELTCRAFT HAIRBANDS PINK AND WHITE ","3","2.25","United Kingdom"
"261723","6048075","Sun Jun 24 08:47:00 IST 2018","440223","APPLE BATH SPONGE","30","1.73","Belgium"
"342489","6049329","Mon Jun 25 07:46:00 IST 2018","462630","SWALLOWS GREETING CARD","36","0.58","United Kingdom"
"305781","6144193","Tue Sep 11 09:43:00 IST 2018","478086","PHOTO FRAME CORNICE","24","4.08","United Kingdom"
"293391","6076598","Sat Jul 21 08:42:00 IST 2018","340998","PARTY TIME PENCIL ERASERS","84","0.29","United Kingdom"
"306012","6307180","Fri Jan 11 10:04:00 IST 2019","463806","PAPER CHAIN KIT 50'S CHRISTMAS ","18","4.08","United Kingdom"
"286503","6326573","Sun Jan 20 11:37:00 IST 2019","495201","JUMBO BAG PAISLEY PARK","30","2.88","United Kingdom"
"-1","6326947","Sun Jan 20 14:41:00 IST 2019","481992","60 CAKE CASES VINTAGE CHRISTMAS","6","1.73","United Kingdom"
"378924","5997563","Sun May 13 06:25:00 IST 2018","462651","BOTANICAL LAVENDER BIRTHDAY CARD","36","0.58","United Kingdom"
"326487","6382992","Wed Feb 13 08:52:00 IST 2019","439194","SET/5 RED RETROSPOT LID GLASS BOWLS","9","4.08","United Kingdom"
"287301","6356383","Sun Feb 03 07:13:00 IST 2019","467943","6 EGG HOUSE PAINTED WOOD","6","10.98","United Kingdom"
"305361","5966411","Tue Apr 10 11:51:00 IST 2018","475881","CHARLOTTE BAG DOLLY GIRL DESIGN","3","1.18","United Kingdom"
"-1","6393409","Tue Feb 19 05:28:00 IST 2019","1894368","PAIR OF PINK FLOWER CLUSTER SLIDE","6","3.43","United Kingdom"
"-1","5960097","Wed Apr 04 13:05:00 IST 2018","1011927","DOORMAT NEW ENGLAND","3","19.5","United Kingdom"
"298053","6261662","Sat Dec 15 05:34:00 IST 2018","477771","FELTCRAFT PRINCESS OLIVIA DOLL","12","5.18","United Kingdom"
"365988","6236219","Tue Nov 27 11:21:00 IST 2018","481089","SET OF 20 VINTAGE CHRISTMAS NAPKINS","216","1.18","United Kingdom"
"283941","6385720","Fri Feb 15 10:55:00 IST 2019","471996","EMPIRE UNION JACK TV DINNER TRAY","3","2.7","United Kingdom"
"283689","6031575","Mon Jun 11 09:01:00 IST 2018","434154","GREEN POLKADOT BOWL","24","1.73","United Kingdom"
"382809","6232897","Mon Nov 26 06:28:00 IST 2018","466053","RED DINER WALL CLOCK","6","11.73","United Kingdom"
"345975","6009531","Wed May 23 05:39:00 IST 2018","998886","PARTY BUNTING","12","6.84","United Kingdom"
"-1","6367163","Wed Feb 06 11:23:00 IST 2019","465759","SET 10 NIGHT OWL LIGHTS","21","18.35","United Kingdom"
"-1","6019739","Sun Jun 03 05:27:00 IST 2018","754215","BLUE KNITTED HEN ","6","1.15","United Kingdom"
"305193","5937404","Mon Mar 05 07:07:00 IST 2018","449463","BLUE EGG  SPOON","144","0.58","United Kingdom"
"-1","6309435","Sat Jan 12 10:41:00 IST 2019","475839","LUNCH BOX I LOVE LONDON","12","5.7","United Kingdom"
"350238","6369099","Sat Feb 09 05:14:00 IST 2019","480900","SET 2 TEA TOWELS I LOVE LONDON ","36","4.49","United Kingdom"
"351876","6075553","Sat Jul 21 05:33:00 IST 2018","484176","FLOWERS CHANDELIER T-LIGHT HOLDER","9","8.63","United Kingdom"
"-1","6264995","Sun Dec 16 12:37:00 IST 2018","490203","JUMBO BAG VINTAGE CHRISTMAS ","9","5.7","United Kingdom"
"320901","6094759","Fri Aug 03 06:57:00 IST 2018","459396","POTTERING MUG","36","1.73","United Kingdom"
"-1","5949031","Sun Mar 25 09:16:00 IST 2018","480900"," SET 2 TEA TOWELS I LOVE LONDON ","3","8.16","United Kingdom"
"347025","6079051","Sun Jul 22 09:20:00 IST 2018","465549","FAMILY ALBUM WHITE PICTURE FRAME","24","10.56","United Kingdom"
"328062","5999587","Mon May 14 09:42:00 IST 2018","1788192","HAND OVER THE CHOCOLATE   SIGN ","36","2.9","United Kingdom"
"278145","6292286","Tue Jan 01 07:40:00 IST 2019","1783929","SILVER HANGING T-LIGHT HOLDER","18","2.28","United Kingdom"
"331506","6199127","Mon Oct 29 09:33:00 IST 2018","445473","PACK OF 72 SKULL CAKE CASES","72","0.76","United Kingdom"
"-1","6224240","Mon Nov 19 08:02:00 IST 2018","463323","CERAMIC BOWL WITH STRAWBERRY DESIGN","3","8.0","United Kingdom"
"374661","6335835","Fri Jan 25 10:09:00 IST 2019","456876","BATH BUILDING BLOCK WORD","3","8.63","United Kingdom"
"326970","6050088","Tue Jun 26 06:17:00 IST 2018","1732164","WOOD BLACK BOARD ANT WHITE FINISH","6","10.98","United Kingdom"
"370125","6026460","Fri Jun 08 08:21:00 IST 2018","473718","CLOTHES PEGS RETROSPOT PACK 24 ","6","2.06","United Kingdom"
"291501","6311525","Sun Jan 13 06:30:00 IST 2019","489321","GARDENERS KNEELING PAD KEEP CALM ","144","2.01","United Kingdom"
"-1","6217552","Wed Nov 14 05:30:00 IST 2018","479115","CARD PSYCHEDELIC APPLES","15","0.58","United Kingdom"
"-1","6396412","Wed Feb 20 06:03:00 IST 2019","463470","SMALL RED RETROSPOT MUG IN BOX ","9","10.3","United Kingdom"
"350910","6017759","Fri Jun 01 09:52:00 IST 2018","473676","PLASTERS IN TIN CIRCUS PARADE ","3","2.28","United Kingdom"
"325458","5958524","Tue Apr 03 11:22:00 IST 2018","471597","NATURAL SLATE HEART CHALKBOARD ","3","4.08","United Kingdom"
"259770","5927086","Sun Feb 25 08:58:00 IST 2018","449190","FILIGRIS HEART WITH BUTTERFLY","72","1.73","Cyprus"
"267708","6164532","Sat Sep 29 10:32:00 IST 2018","435288","LUNCH BAG CARS BLUE","9","2.28","United Kingdom"
"-1","6052266","Wed Jun 27 06:38:00 IST 2018","472521","PICNIC BASKET WICKER LARGE","3","28.7","United Kingdom"
"364308","6365909","Wed Feb 06 07:25:00 IST 2019","481131","PAPER CHAIN KIT LONDON","3","4.08","United Kingdom"
"283983","6097828","Sun Aug 05 04:49:00 IST 2018","452277","RED RETROSPOT PUDDING BOWL","12","5.87","United Kingdom"
"274701","6165544","Sun Sep 30 07:47:00 IST 2018","470022","LUNCH BAG SPACEBOY DESIGN ","30","2.28","United Kingdom"
"315105","6325429","Sun Jan 20 07:53:00 IST 2019","493563","PLAYING CARDS KEEP CALM & CARRY ON","15","1.73","United Kingdom"
"-1","6212338","Sun Nov 11 06:39:00 IST 2018","480123","SOAP DISH BROCANTE","6","8.0","United Kingdom"
"-1","5955653","Sat Mar 31 13:54:00 IST 2018","433818","RED RETROSPOT LUGGAGE TAG","3","3.4","United Kingdom"
"309435","6013337","Sun May 27 11:31:00 IST 2018","482622","PANTRY PASTRY BRUSH","36","1.73","United Kingdom"
"265587","6152476","Tue Sep 18 09:54:00 IST 2018","1784937","CHILDRENS CUTLERY POLKADOT BLUE","12","5.73","Germany"
"296016","6331677","Tue Jan 22 08:37:00 IST 2019","435078","RED RETROSPOT SHOPPER BAG","6","3.4","United Kingdom"
"285642","6267789","Tue Dec 18 07:47:00 IST 2018","489846","HANGING MINI COLOURED BOTTLES","144","0.87","United Kingdom"
"-1","6016439","Wed May 30 07:22:00 IST 2018","1783866","ANTIQUE SILVER T-LIGHT GLASS","9","1.73","United Kingdom"
"268359","6107684","Mon Aug 13 10:11:00 IST 2018","460509","JUMBO BAG PINK VINTAGE PAISLEY","-6","2.88","Poland"
"-1","6134073","Sun Sep 02 12:36:00 IST 2018","489321","GARDENERS KNEELING PAD KEEP CALM ","3","4.55","United Kingdom"
"318444","6261332","Fri Dec 14 08:05:00 IST 2018","1780632","ENCHANTED BIRD COATHANGER 5 HOOK","6","6.42","United Kingdom"
"382242","6098631","Sun Aug 05 08:12:00 IST 2018","486423","REGENCY SUGAR TONGS","24","3.44","United Kingdom"
"322518","5916790","Tue Feb 20 06:04:00 IST 2018","481551","BAKING MOULD HEART WHITE CHOCOLATE","18","3.52","United Kingdom"
"366450","6199479","Mon Oct 29 15:40:00 IST 2018","1011885","DOORMAT FAIRY CAKE","60","11.04","United Kingdom"
"306726","6370078","Sat Feb 09 07:18:00 IST 2019","482979","TRAVEL CARD WALLET VINTAGE LEAF","3","0.58","United Kingdom"
"336693","6197884","Sun Oct 28 09:50:00 IST 2018","483273","GLASS APOTHECARY BOTTLE TONIC","3","5.46","United Kingdom"
"313131","6285499","Sat Dec 29 08:25:00 IST 2018","1789767","SET OF 6 3D KIT CARDS FOR KIDS","36","1.18","EIRE"
"276507","6263004","Sat Dec 15 11:10:00 IST 2018","477351","3D CHRISTMAS STAMPS STICKERS ","18","1.73","United Kingdom"
"266574","6260342","Wed Dec 12 09:06:00 IST 2018","463680","RIBBON REEL POLKADOTS ","30","2.28","France"
"-1","5919639","Tue Feb 20 12:27:00 IST 2018","440349","RED FLORAL FELTCRAFT SHOULDER BAG","3","10.52","United Kingdom"
"-1","6134051","Sun Sep 02 12:35:00 IST 2018","462588","PENNY FARTHING BIRTHDAY CARD","15","1.15","United Kingdom"
"362334","6363742","Tue Feb 05 10:09:00 IST 2019","464961","CHRISTMAS CRAFT TREE TOP ANGEL","3","2.9","United Kingdom"
"310674","6023039","Mon Jun 04 11:40:00 IST 2018","442638","SET/20 STRAWBERRY PAPER NAPKINS ","36","1.18","United Kingdom"
"294630","6355734","Sat Feb 02 12:48:00 IST 2019","463806","PAPER CHAIN KIT 50'S CHRISTMAS ","3","4.08","United Kingdom"
"353577","6276567","Sun Dec 23 07:49:00 IST 2018","486591","REGENCY TEA PLATE GREEN ","36","2.28","United Kingdom"
"304542","6352313","Fri Feb 01 07:50:00 IST 2019","469581","GLASS JAR DAISY FRESH COTTON WOOL","6","4.08","United Kingdom"
"-1","6314836","Mon Jan 14 11:38:00 IST 2019","469308","TEA BAG PLATE RED RETROSPOT","6","2.25","United Kingdom"
"303072","6295399","Fri Jan 04 11:29:00 IST 2019","484554","EMBOSSED HEART TRINKET BOX","3","2.88","United Kingdom"
"-1","6288843","Sun Dec 30 12:58:00 IST 2018","474033","STAR WOODEN CHRISTMAS DECORATION","3","2.25","United Kingdom"
"-1","6297940","Sat Jan 05 12:17:00 IST 2019","469518","KINGS CHOICE TEA CADDY ","6","8.0","United Kingdom"
"304458","6158823","Mon Sep 24 08:06:00 IST 2018","460152","VINTAGE SNAKES & LADDERS","3","5.18","United Kingdom"
"269430","6133281","Sun Sep 02 06:53:00 IST 2018","476553","GROW A FLYTRAP OR SUNFLOWER IN TIN","1728","1.19","United Kingdom"
"358239","6331622","Tue Jan 22 08:27:00 IST 2019","481782","CHRISTMAS LIGHTS 10 SANTAS ","3","11.73","United Kingdom"
"-1","6340301","Sun Jan 27 06:13:00 IST 2019","468867","ROUND SNACK BOXES SET OF 4 SKULLS","9","9.15","United Kingdom"
"267624","6038648","Sun Jun 17 06:58:00 IST 2018","486801","BULL DOG BOTTLE TOP WALL CLOCK","24","10.35","Singapore"
"364959","6370771","Sat Feb 09 09:56:00 IST 2019","469098","STAR DECORATION PAINTED ZINC ","75","0.27","United Kingdom"
"337134","6162805","Fri Sep 28 09:08:00 IST 2018","480438","NUMBER TILE COTTAGE GARDEN No","3","2.9","United Kingdom"
"287574","6190756","Sun Oct 21 10:27:00 IST 2018","-1","Discount","-3","88.32","United Kingdom"
"356664","6230488","Sat Nov 24 09:43:00 IST 2018","442281","PARTY INVITES FOOTBALL","9","1.18","United Kingdom"
"312060","6352907","Fri Feb 01 10:17:00 IST 2019","461790","MODERN FLORAL STATIONERY SET","36","1.73","United Kingdom"
"-1","6176665","Mon Oct 08 11:16:00 IST 2018","1785756","GARDENIA 1 WICK MORRIS BOXED CANDLE","3","11.45","United Kingdom"
"351855","6064113","Mon Jul 09 10:01:00 IST 2018","1775235","ENGLISH ROSE NOTEBOOK A6 SIZE","48","0.9","United Kingdom"
"-1","6390813","Sun Feb 17 12:26:00 IST 2019","491904","GINGHAM RECIPE BOOK BOX","3","14.9","United Kingdom"
